PID,DATE,TIME,ELAPSED,CPU,MEM,RSS,VSIZE,CMD
78757,2022-10-18,15:40:27,00:03,99.2,0.3,364252,35825344,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:28,01:04:23,0.0,0.9,1169504,71000224,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:28,00:04,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:28,00:04,100.0,0.3,368616,35833536,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:29,01:04:24,0.6,0.9,1169684,71002296,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:29,00:05,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:29,00:05,99.1,0.3,425348,35853544,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:30,01:04:25,18.8,0.9,1169980,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:30,00:06,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:30,00:06,80.3,0.3,447156,35854368,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:31,01:04:26,103.5,0.9,1172180,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:31,00:07,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:31,00:07,1.7,0.3,447160,35854368,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:32,01:04:27,104.3,0.9,1172180,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:32,00:08,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:32,00:08,0.6,0.3,447160,35854368,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:33,01:04:29,100.7,0.9,1169104,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:33,00:10,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:33,00:10,0.1,0.3,447160,35854368,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:35,01:04:30,99.4,0.9,1166104,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:35,00:11,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:35,00:11,0.1,0.3,447152,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:36,01:04:31,103.2,0.9,1163540,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:36,00:12,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:36,00:12,0.0,0.3,447156,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:37,01:04:32,100.4,0.9,1159960,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:37,00:13,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:37,00:13,0.1,0.3,447156,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:38,01:04:33,103.5,0.9,1159040,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:38,00:14,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:38,00:14,0.0,0.3,447156,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:39,01:04:34,101.0,0.9,1156104,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:39,00:15,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:39,00:15,0.0,0.3,447156,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:40,01:04:35,100.3,0.9,1155148,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:40,00:16,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:40,00:16,0.0,0.3,447156,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:41,01:04:36,113.0,0.9,1153452,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:41,00:17,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:41,00:17,0.0,0.3,447156,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:42,01:04:37,104.4,0.9,1150420,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:42,00:18,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:42,00:18,0.0,0.3,447160,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:43,01:04:38,99.9,0.9,1146368,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:43,00:19,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:43,00:19,0.2,0.3,447160,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:44,01:04:39,100.5,0.9,1146368,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:44,00:20,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:44,00:20,0.6,0.3,447160,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:45,01:04:40,99.5,0.9,1147072,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:45,00:21,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:45,00:21,0.1,0.3,447160,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:47,01:04:42,99.8,0.9,1147072,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:47,00:23,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:47,00:23,0.3,0.3,447160,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:48,01:04:43,100.2,0.9,1147072,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:48,00:24,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:48,00:24,0.0,0.3,447160,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:49,01:04:44,99.1,0.9,1145480,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:49,00:25,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:49,00:25,0.1,0.3,447160,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:50,01:04:45,101.4,0.9,1141888,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:50,00:26,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:50,00:26,0.0,0.3,447160,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:51,01:04:46,100.1,0.9,1141888,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:51,00:27,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:51,00:27,0.0,0.3,447160,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:52,01:04:47,99.7,0.9,1141888,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:52,00:28,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:52,00:28,0.0,0.3,447160,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:53,01:04:48,105.7,0.8,1139836,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:53,00:29,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:53,00:29,0.0,0.3,447160,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:54,01:04:49,100.1,0.8,1139836,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:54,00:30,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:54,00:30,0.0,0.3,447160,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:55,01:04:50,100.1,0.8,1136244,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:55,00:31,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:55,00:31,0.0,0.3,447164,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:56,01:04:51,99.4,0.8,1136244,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:56,00:32,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:56,00:32,0.0,0.3,447164,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:57,01:04:52,98.6,0.8,1136244,71011620,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:57,00:33,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:57,00:33,0.2,0.3,447164,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:40:58,01:04:54,18.3,0.8,1130232,71012656,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:40:58,00:35,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:40:58,00:35,30.6,0.3,452656,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:41:00,01:04:55,35.3,0.8,1128832,71019908,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:41:00,00:36,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:41:00,00:36,70.9,0.3,462688,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:41:01,01:04:56,94.0,0.8,1129908,71018872,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:41:01,00:37,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:41:01,00:37,2.7,0.3,462772,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
76459,2022-10-18,15:41:02,01:04:57,102.1,0.8,1126504,71018872,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_uyx950 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpmrjZOY -nthreads 1 -allow_unsupported_java
78753,2022-10-18,15:41:02,00:38,0.0,0.0,1524,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla sequential.R
78757,2022-10-18,15:41:02,00:38,0.0,0.3,462772,35853844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f sequential.R --restore --save --no-readline --vanilla
